new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,3,1,0,1,1,0,0,0,0,58.03043192602112
3,2,2,0,0,1,0,0,1,1,58.323193219057394
1,1,2,1,0,1,1,1,0,0,58.62401695324502
4,2,1,0,0,0,0,0,1,0,58.93210647800723
3,1,3,0,0,1,1,1,1,1,59.246657498166016
2,3,3,1,0,1,0,0,0,1,59.566860524579894
4,2,1,1,0,0,1,0,0,0,59.891903330230576
4,2,3,0,1,0,1,0,1,0,60.22097340379691
1,3,1,0,0,1,0,0,1,0,60.55326039274519
4,3,3,0,1,0,0,1,1,0,60.887958527983606
1,1,3,1,1,1,0,0,1,1,61.224269022173644
3,1,1,0,1,0,0,1,1,1,61.56140243386432
4,1,3,0,0,0,1,0,0,1,61.898580989713544
1,2,2,1,1,1,1,1,0,0,62.2350408571882
1,2,1,0,0,0,1,0,0,0,62.570034360286115
3,2,2,0,1,1,1,0,0,0,62.90283213100226
3,3,1,1,1,1,1,0,1,1,63.23272518946576
2,2,1,0,0,0,1,1,0,1,63.55902694590328
2,3,1,0,0,1,1,1,0,1,63.88107511783788
3,2,1,0,0,1,1,1,1,1,64.19823355621014
4,3,1,1,0,1,1,0,0,1,64.50989397440733
3,1,3,1,1,1,1,0,0,1,64.81547757450866
4,3,3,0,0,0,1,1,0,1,65.11443656539687
3,2,1,1,0,1,0,0,0,0,65.40625556774842
3,1,3,1,1,0,1,0,0,1,65.69045290129522
2,3,1,1,0,1,0,0,0,1,65.96658175014855
1,3,2,0,0,0,1,1,1,1,66.23423120238995
3,1,2,1,0,1,0,0,1,0,66.49302716056134
2,3,1,1,1,1,1,1,0,0,66.74263312012933
4,3,3,0,1,0,1,0,1,1,66.98275081345056
3,2,3,1,0,1,1,1,0,0,67.2131207172291
2,3,1,0,1,1,1,0,0,1,67.43352242192762
2,1,1,1,1,0,1,0,1,1,67.64377486207391
1,2,1,1,1,1,1,0,0,0,67.8437364068866
2,1,2,0,0,1,0,1,0,0,68.03330481113264
1,1,2,0,0,0,1,1,1,1,68.21241702661736
3,2,1,0,0,0,1,0,0,1,68.38104887519752
3,3,2,0,0,1,0,0,0,0,68.5392145846958
2,1,3,0,1,1,1,1,1,0,68.68696618957843
2,2,2,1,0,1,0,1,0,1,68.824392798738
4,2,3,0,1,1,0,0,0,0,68.95161973319526
1,3,2,0,1,1,0,1,0,1,69.06880753699758
3,1,2,0,0,1,0,1,1,0,69.17615086504567
1,3,3,1,0,0,1,1,1,0,69.27387725202178
2,1,2,0,1,1,1,0,1,0,69.36224576702092
1,2,1,1,0,1,0,1,1,0,69.44154555889986
2,1,1,0,1,0,1,1,1,0,69.51209429775575
3,2,3,1,0,0,1,0,1,0,69.57423651832363
4,3,1,1,0,0,0,1,1,1,69.62834187144301
2,2,2,0,1,1,1,1,0,0,69.67480329007971
4,1,3,1,1,0,1,0,1,1,69.71403507670713
4,3,1,1,1,0,1,1,0,1,69.74647091914234
2,2,2,0,1,0,0,0,1,1,69.7725618422013
3,3,3,0,0,1,0,1,0,1,69.79277410277977
1,2,3,0,0,1,1,1,0,1,69.80758703618253
4,1,1,1,1,0,1,0,0,1,69.81749086171155
3,1,1,0,0,0,0,1,0,0,69.8229844556854
2,1,2,1,0,0,0,1,0,0,69.82457310019173
2,2,3,0,1,1,1,0,1,1,69.82276621597822
4,2,2,0,0,1,1,0,0,0,69.81807508795826
4,2,2,0,0,0,1,1,1,1,69.8110105918499
2,3,3,1,1,0,0,0,1,1,69.80208093047698
2,3,3,1,1,0,0,0,0,1,69.79178938824204
2,1,3,0,0,1,0,1,1,0,69.78063211222947
4,2,1,1,0,1,0,1,1,1,69.76909592831663
2,1,1,0,1,0,1,0,0,0,69.75765620055759
3,2,2,0,1,0,1,1,0,0,69.7467747419633
1,1,1,0,1,1,1,1,1,0,69.73689778462818
4,2,2,1,0,0,1,1,1,0,69.72845401695277
2,1,2,0,1,1,0,0,0,1,69.72185269548099
3,2,2,1,1,0,0,1,0,1,69.7174818386125
2,3,2,1,1,0,0,1,1,1,69.71570650916425
1,2,1,0,0,1,1,1,0,0,69.71686719244404
1,1,1,1,1,1,0,1,1,0,69.72127827616184
1,3,2,0,1,0,0,1,0,0,69.72922663814126
3,2,1,0,1,0,1,1,1,1,69.74097034741223
4,3,2,1,0,0,0,0,1,1,69.7567374838569
1,3,1,1,1,0,1,1,0,1,69.77672508115661
1,1,1,0,1,0,1,1,1,0,69.80109819734177
1,3,3,1,0,1,1,1,1,0,69.82998911678393
3,1,2,0,1,0,0,1,1,1,69.86349668699292
3,2,1,0,0,0,1,1,1,1,69.90168579308788
4,3,2,0,0,0,1,0,0,1,69.94458697230897
4,3,3,1,1,1,1,1,0,1,69.99219617042071
1,2,3,0,0,0,1,1,0,0,70.0444746413356
2,3,2,1,1,0,1,0,0,1,70.10134899075628
4,1,2,0,1,0,0,1,1,0,70.16271136410028
4,2,3,1,1,1,1,1,0,1,70.22841977843362
1,3,3,1,1,0,1,1,1,1,70.29829859760103
3,2,2,0,0,1,1,1,1,1,70.37213914920316
4,3,2,1,0,0,0,0,0,0,70.44970048153635
4,3,3,1,1,0,0,1,1,1,70.5307102580811
3,3,1,1,1,1,1,0,0,1,70.61486578660269
3,1,3,1,1,0,1,0,0,1,70.70183517941295
3,2,1,1,0,1,1,1,1,1,70.79125864083946
2,2,3,0,0,0,0,0,1,0,70.88274987745706
3,3,1,1,1,1,0,1,0,0,70.97589762616144
1,3,1,1,0,1,1,1,0,1,71.07026729470265
2,2,2,1,0,0,0,0,1,0,71.16540270885615
1,3,1,0,1,0,0,1,1,0,71.26082795998492
3,2,3,1,0,0,0,1,0,1,71.35604934634634
4,1,1,1,0,1,1,0,0,0,71.45055740111711
4,1,2,1,1,0,1,1,1,0,71.54382899975762
3,1,3,0,1,0,0,0,1,0,71.63532953900636
1,3,2,0,1,0,0,1,1,0,71.72451517949506
3,2,2,0,1,1,0,1,0,0,71.81083514370047
3,3,3,1,1,1,0,1,1,1,71.89373406070541
1,3,2,0,0,1,0,1,0,1,71.97265434902712
3,1,1,1,1,1,0,1,0,0,72.04703862858882
4,1,3,1,0,1,1,0,1,1,72.11633215275853
4,3,3,1,0,0,1,0,1,1,72.17998525126238
1,1,2,1,1,1,1,1,0,1,72.2374557746936
2,3,1,0,0,1,0,0,1,0,72.28821153128739
2,2,3,1,0,1,1,0,1,0,72.33173270661483
4,1,1,1,1,1,1,0,0,1,72.36751425686529
2,2,2,0,0,1,0,0,0,0,72.39506826643806
4,3,1,0,1,0,1,1,0,1,72.41392626064966
4,2,3,0,1,1,0,0,1,1,72.42364146448156
2,1,1,0,0,1,0,1,0,1,72.42379099844703
2,2,1,1,1,0,0,0,0,1,72.41397800284176
1,3,3,0,1,0,1,0,0,0,72.39383368186188
3,3,1,0,0,1,1,0,1,1,72.36301925932466
3,3,2,1,1,1,0,0,0,0,72.32122783800898
2,1,1,1,1,0,1,0,0,0,72.2681861549467
1,2,1,0,1,1,0,0,1,1,72.20365622533707
3,1,3,1,0,0,0,1,1,0,72.12743686812837
2,2,3,1,1,0,0,0,1,1,72.03936510670769
2,3,2,1,1,0,1,0,1,1,71.93931743856344
3,3,1,1,0,1,0,1,0,1,71.82721096823344
1,3,3,0,0,0,0,0,1,0,71.70300439832101
2,1,1,0,1,0,1,1,0,0,71.56669887385391
1,3,3,0,0,0,0,1,0,0,71.41833867577179
3,2,1,0,1,0,1,0,1,1,71.25801175985623
4,1,1,1,0,0,1,1,1,1,71.08585013796296
1,1,2,0,0,0,1,0,0,1,70.90203009897326
4,1,2,0,1,1,0,0,1,1,70.70677226745292
4,2,2,0,0,1,1,0,0,0,70.50034149858733
1,1,2,0,0,0,0,1,0,1,70.28304660854896
3,1,1,0,0,1,1,1,1,0,70.05523994004889
1,1,3,0,0,1,0,0,0,1,69.81731676342048
1,3,3,1,1,0,1,1,1,1,69.56971451418329
3,1,1,1,0,0,1,0,0,1,69.31291186863392
1,1,3,0,0,0,1,0,0,0,69.04742765960599
3,2,3,0,1,0,0,1,0,0,68.77381963513237
4,2,1,0,1,1,0,0,1,1,68.49268306332706
1,3,1,1,0,1,1,1,1,0,68.20464918737758
2,2,3,0,0,1,0,0,0,0,67.91038353510241
3,3,3,1,1,1,1,1,0,0,67.61058408807803
1,3,2,1,0,1,1,0,1,1,67.30597931587317
3,3,2,1,0,0,0,1,1,0,66.99732608144582
4,3,1,0,1,1,1,1,1,0,66.68540742425476
3,1,1,0,0,0,0,0,0,0,66.37103022811428
3,2,3,0,0,0,0,1,1,0,66.05502278127328
4,1,3,0,0,1,0,0,1,0,65.73823223662816
2,1,2,0,1,1,0,0,1,1,65.42152198038102
4,2,1,0,1,0,1,0,1,1,65.10576891782809
1,1,1,0,0,1,1,1,0,1,64.79186068530846
2,1,2,0,1,0,1,0,0,0,64.48069279765606
4,2,3,1,1,1,0,0,0,1,64.17316574078006
1,2,2,0,0,0,0,0,0,1,63.870182019247586
4,3,3,1,0,0,1,0,1,1,63.57264316895643
1,1,3,1,0,0,0,1,1,1,63.28144674516559
2,3,2,0,1,0,1,0,1,0,62.99748329629464
3,1,3,0,0,1,1,1,0,0,62.72163333400984
1,2,1,0,1,1,1,0,0,1,62.45476431018587
3,2,3,0,0,0,1,1,1,0,62.19772761136405
4,2,2,0,0,1,0,1,0,1,61.95135558132299
2,1,3,0,0,0,1,1,0,0,61.71645858233625
1,3,3,1,0,1,1,0,1,0,61.493822105609674
3,1,2,1,0,1,0,1,0,1,61.284203941274306
1,1,2,1,1,1,0,0,1,1,61.08833141815526
3,1,2,0,1,0,1,1,0,1,60.906898723344874
3,1,3,0,0,1,1,0,1,1,60.74056431138015
4,1,3,0,1,1,0,0,0,0,60.58994841256072
3,2,2,1,0,0,1,0,1,1,60.455630649644526
1,3,1,0,0,0,0,1,0,1,60.33814777182575
2,2,3,0,1,0,1,0,0,0,60.237991514534635
2,3,1,1,1,1,0,0,1,0,60.155606593201085
2,3,1,0,0,0,0,1,1,0,60.09138883869687
2,1,3,1,0,0,1,1,1,1,60.04568348171545
4,3,3,0,1,1,1,1,1,0,60.01878359286398
3,1,1,0,1,0,0,0,1,1,60.01092868473367
4,3,2,1,1,0,0,0,0,1,60.02230348168047
2,3,3,0,0,1,1,1,0,1,60.05303686249324
4,2,2,0,1,1,1,0,1,1,60.10320098055039
1,3,1,1,1,1,0,0,1,1,60.17281056547167
4,1,3,0,0,1,1,0,0,1,60.2618224096619
3,1,3,0,1,0,1,1,1,1,60.370135042518065
3,3,1,0,1,0,1,0,0,1,60.49758859443568
3,3,2,0,1,1,1,1,0,0,60.64396485210274
4,2,1,0,0,1,1,0,0,0,60.80898750591689
3,3,3,1,1,0,0,1,1,0,60.9923225897014
3,1,3,1,0,0,0,1,1,1,61.193579112234154
4,2,3,1,0,0,1,1,0,0,61.41230987944086
4,3,2,1,1,0,1,1,1,1,61.64801250544317
3,3,2,0,1,1,0,1,0,0,61.90013060999522
1,1,1,0,1,1,1,1,0,0,62.16805519919224
3,2,1,1,0,0,0,0,0,1,62.451126225693
1,1,2,0,1,1,1,0,0,0,62.7486343240672
2,1,1,0,0,1,1,1,1,1,63.059822716261735
3,2,2,1,0,0,1,0,1,0,63.38388928157838
4,3,3,0,1,0,1,0,0,0,63.71998878496994
3,3,3,0,0,1,1,0,0,1,64.06723525689925
2,1,2,1,0,0,0,0,1,1,64.42470451746134
3,1,2,0,1,0,1,0,1,0,64.79143683695074
4,2,2,0,1,1,0,1,1,1,65.16643972456302
3,1,3,0,0,0,0,0,1,0,65.5486908364528
2,1,2,0,1,1,1,0,1,1,65.93714099393509
1,3,2,0,0,1,1,0,1,1,66.33071730220948
1,2,1,0,1,1,1,0,0,0,66.72832635961466
4,1,1,1,1,1,1,0,0,0,67.12885754707864
1,2,1,1,0,0,1,1,1,1,67.53118638712701
1,1,1,1,1,1,0,1,1,0,67.93417796154068
3,3,2,1,0,1,1,0,1,1,68.33669037652368
1,3,2,1,0,1,0,1,1,1,68.73757826404682
3,3,1,1,0,0,0,0,1,0,69.13569630787809
3,1,1,1,0,1,0,0,0,1,69.52990278269431
2,2,3,0,0,1,0,0,0,0,69.91906309459289
3,2,2,1,1,0,0,0,0,0,70.30205331128563
4,3,3,1,0,0,0,0,0,1,70.67776367026248
1,3,3,1,0,0,1,1,1,1,71.04510205325604
2,3,3,0,0,1,0,1,1,0,71.40299741542489
2,2,3,1,1,1,0,1,0,1,71.75040315779728
2,2,2,0,1,1,1,0,0,1,72.08630043168368
2,1,1,1,1,1,1,1,0,1,72.4097013639697
1,1,2,0,0,0,1,0,1,0,72.71965219244451
3,3,3,0,0,1,1,1,0,0,73.01523630060166
4,3,2,0,0,0,0,0,0,0,73.29557714166454
4,2,1,1,0,1,0,0,0,0,73.55984104194614
3,3,3,1,0,0,0,0,0,0,73.80723987403701
1,1,2,1,1,1,0,1,1,0,74.03703359074072
2,1,1,0,0,0,1,1,0,0,74.24853261112725
3,3,1,1,0,1,0,0,0,1,74.44110005056027
4,2,3,0,1,0,0,0,1,0,74.6141537870665
2,3,2,0,1,0,0,0,0,0,74.76716835695598
4,2,3,0,1,1,1,1,1,1,74.89967667316563
1,1,1,0,0,1,1,0,0,1,75.01127156038889
1,3,3,0,0,1,1,0,1,1,75.10160710166177
4,1,2,1,0,1,0,1,1,1,75.17039979170542
2,3,2,0,0,1,0,1,0,1,75.21742949297021
2,3,2,0,1,1,0,1,1,1,75.2425401909866
1,3,3,0,0,1,0,0,0,1,75.24564054630109
1,3,3,0,0,0,0,0,0,1,75.22670424095718
4,2,1,1,1,1,1,1,0,0,75.18577011817268
4,3,2,1,1,0,0,0,0,1,75.1229421145595
4,2,3,0,1,1,0,1,0,0,75.03838898493078
3,1,2,1,1,0,1,0,1,0,74.93234382043946
1,1,1,1,0,0,1,1,1,0,74.8051033614883
4,2,1,0,0,1,0,1,0,1,74.65702710754506
4,3,1,1,0,0,0,1,0,1,74.48853622668103
3,1,1,1,1,0,0,0,0,1,74.30011226832822
2,3,1,1,0,1,1,1,0,1,74.09229568341429
4,2,1,1,0,0,0,0,0,1,73.86568415668661
3,3,3,1,0,0,0,1,0,1,73.62093075666958
2,3,2,1,0,1,1,0,1,0,73.35874190931645
1,3,3,1,1,1,0,0,0,0,73.07987520201256
1,3,3,0,1,1,1,0,0,1,72.78513702515926
1,2,3,1,1,0,1,0,1,1,72.47538005911572
4,3,3,1,1,1,1,1,1,1,72.15150061479837
4,1,1,1,0,0,0,1,0,0,71.81443583672903
2,2,1,1,1,1,0,1,1,0,71.46516077778863
2,1,1,1,1,0,0,0,0,0,71.10468535536057
2,3,2,0,0,1,1,1,1,0,70.73405119894994
2,1,2,1,1,0,1,0,0,0,70.35432839972442
3,3,2,1,1,1,1,0,0,1,69.96661217275256
1,3,2,0,1,1,1,0,1,1,69.5720194430034
1,2,1,1,0,1,0,1,0,0,69.17168536642475
3,1,1,1,1,0,0,1,1,0,68.76675979763034
4,1,1,0,0,1,1,1,0,1,68.3584037158982
3,1,3,0,0,1,0,1,1,0,67.94778562131803
2,3,3,0,1,1,1,0,0,0,67.53607791301499
3,2,3,0,0,1,0,1,1,0,67.12445326143113
2,1,2,1,1,0,0,1,1,0,66.71408098665314
1,3,3,0,0,1,1,1,1,1,66.3061234547465
1,3,3,0,1,1,1,0,1,0,65.90173250398071
2,1,3,0,0,1,1,1,1,0,65.50204591272029
1,2,3,1,1,1,1,0,1,1,65.10818392059917
3,1,2,1,0,1,0,1,0,0,64.72124581440515
2,3,3,1,1,0,1,1,0,0,64.3423065898666
2,3,2,1,0,0,0,1,0,0,63.972413700263004
2,2,3,0,1,1,0,1,1,0,63.612583902472366
4,3,1,0,0,1,0,0,0,0,63.26380021072325
2,3,3,1,1,0,0,1,1,1,62.92700896793948
4,3,2,0,0,0,1,1,1,1,62.60311704415194
2,1,2,0,1,0,1,0,0,1,62.29298917100587
3,2,3,1,0,0,0,0,0,0,61.99744542091541
4,1,3,1,1,1,0,0,0,1,61.71725883891173
2,2,2,1,0,1,0,0,0,0,61.45315323469869
4,3,1,1,0,0,1,0,1,1,61.205801141871454
4,2,1,1,1,0,1,1,1,1,60.97582195067279
4,2,1,0,1,1,1,1,1,1,60.76378022005884
3,2,3,1,0,0,0,1,0,0,60.57018417422523
1,1,3,0,1,0,0,0,1,1,60.39548438810508
3,3,2,1,1,1,1,0,1,1,60.24007266569806
3,2,2,0,1,1,0,1,0,1,60.10428111442375
3,2,3,1,0,1,0,1,0,1,59.98838141801745
3,1,3,1,0,1,1,1,0,0,59.89258430980284
3,2,2,1,1,0,1,1,1,1,59.8170392474887
1,2,2,0,0,0,0,0,1,1,59.76183428994448
3,1,3,0,0,0,1,0,1,1,59.72699617571926
3,2,3,1,0,1,0,1,1,0,59.71249060237857
3,2,3,1,1,1,1,1,0,0,59.718222705048724
1,1,2,1,1,0,0,1,0,1,59.74403773188056
4,1,1,1,1,0,1,1,1,1,59.789721913475354
2,3,2,1,1,0,0,0,1,1,59.85500352265907
3,2,1,0,1,1,0,1,1,0,59.939554120346905
4,2,2,0,0,1,0,1,0,1,60.04298998261376
2,1,1,1,0,0,1,1,1,0,60.164873703477085
3,1,3,1,1,1,0,1,1,1,60.30471596730959
4,1,1,1,0,1,0,1,0,1,60.46197748423429
3,3,2,1,1,0,0,1,1,0,60.636071081311464
1,3,1,0,0,0,0,0,1,0,60.82636394181286
3,3,3,1,0,1,1,0,0,0,61.03217998439032
3,1,2,0,0,0,1,1,0,1,61.25280237348864
2,2,1,1,0,1,0,0,1,1,61.48747615192614
2,2,1,1,1,1,1,1,1,1,61.73541098617238
4,1,2,0,0,1,1,0,0,1,61.99578401449322
1,3,2,1,0,1,0,1,1,0,62.26774278780823
1,1,3,0,0,0,0,0,0,0,62.550408292818055
1,3,2,1,1,1,0,0,1,0,62.84287804670789
3,1,2,1,0,0,0,0,1,1,63.14422925252008
2,1,3,1,0,1,0,0,0,1,63.45352200411563
2,1,2,0,1,1,0,1,0,0,63.76980252950829
3,2,1,1,1,1,0,0,0,1,64.09210646126029
1,1,2,0,1,1,1,1,1,1,64.41946212257358
3,3,3,1,0,0,0,0,1,0,64.75089381769413
2,1,1,0,0,0,0,1,0,1,65.08542511527268
4,2,3,0,1,0,1,0,0,1,65.42208211338853
3,1,1,0,0,1,1,1,0,1,65.7598966750479
3,2,3,1,0,0,1,0,0,1,66.09790962311
3,2,1,1,1,0,0,0,0,1,66.43517388377691
1,2,3,1,1,0,1,1,1,1,66.7707575680005
1,2,1,1,0,1,1,1,0,1,67.10374698041696
4,3,2,0,1,1,1,1,1,1,67.43324954571042
1,1,2,1,0,0,1,1,0,1,67.7583966426333
3,1,3,0,1,0,1,1,1,1,68.07834633627148
1,1,3,0,1,1,0,1,1,1,68.39228599953375
4,3,2,0,0,0,0,0,0,1,68.69943481526747
2,3,1,0,0,1,0,0,0,0,68.9990461508544
4,2,2,0,1,0,0,1,1,0,69.29040979761935
3,2,1,0,1,0,0,1,1,0,69.57285406788841
1,1,1,0,0,0,1,1,0,1,69.84574774306272
2,2,2,1,1,0,1,0,0,1,70.10850186662257
3,3,3,1,0,0,1,0,0,1,70.36057137654781
3,2,1,0,0,0,1,0,1,0,70.60145657222685
2,3,1,0,0,0,0,1,0,0,70.8307044115303
4,3,3,1,1,0,1,0,1,1,71.04790963434162
1,2,1,1,0,1,0,0,0,1,71.25271570946458
2,3,2,0,0,1,1,0,1,1,71.44481560246376
2,3,3,1,1,0,1,1,1,0,71.6239523626376
2,2,3,0,0,0,0,1,0,1,71.78991952797021
2,3,3,0,1,1,1,1,0,1,71.94256134755824
1,3,2,1,1,0,0,1,0,0,72.08177282165636
1,3,1,1,0,0,1,1,1,0,72.20749956013313
3,2,2,1,0,1,1,0,1,0,72.319737460768
1,2,1,0,1,0,1,1,0,0,72.4185322094552
4,3,2,0,0,1,1,1,1,1,72.50397860500456
4,3,3,0,1,1,1,0,1,0,72.57621971184109
2,3,1,0,0,0,1,1,0,0,72.63544584450435
1,2,1,1,0,0,0,0,1,1,72.68189338843142
4,2,1,0,1,0,1,0,0,0,72.7158434620714
1,2,3,0,0,1,1,1,1,0,72.73762042592428
1,2,2,0,1,1,0,0,0,1,72.7475902446201
3,2,3,1,0,0,0,1,0,0,72.74615870865259
2,1,3,0,0,1,1,0,0,0,72.73376952285614
2,1,2,1,0,1,1,1,1,0,72.7109022691605
2,1,2,0,0,1,0,0,0,0,72.67807025157673
4,2,2,0,0,1,0,0,0,1,72.63581823175545
2,3,1,0,1,1,1,0,1,1,72.58472006381535
4,2,2,0,1,1,1,0,1,1,72.52537623746466
1,1,3,0,1,1,1,1,0,1,72.45841133872908
3,3,3,0,0,0,1,0,1,1,72.38447143785653
4,3,2,1,0,1,0,0,1,1,72.30422141418913
2,3,3,0,1,0,0,1,0,1,72.21834222798047
2,2,2,1,0,0,0,1,0,0,72.12752814928272
3,2,1,1,0,0,0,0,1,0,72.03248395414187
1,1,1,0,0,1,1,1,0,1,71.93392209841315
4,3,1,0,1,1,0,1,0,0,71.83255987954699
4,3,3,0,0,1,0,1,0,0,71.7291165966957
2,2,1,0,1,0,1,1,0,0,71.62431071945375
3,3,1,1,1,0,1,1,0,0,71.5188570754715
2,2,1,0,1,1,1,0,1,0,71.41346406707065
3,2,1,0,0,0,1,0,1,1,71.30883092684402
1,1,2,0,0,1,1,1,1,1,71.20564502203986
4,2,3,0,1,0,0,1,0,1,71.10457921731472
2,2,1,1,0,0,0,1,1,0,71.00628930518836
2,1,1,0,1,1,1,1,0,0,70.91141151325178
2,1,3,1,1,1,1,0,0,0,70.82056009686434
4,3,2,0,0,1,0,0,0,0,70.73432502573213
4,1,2,1,1,0,1,0,1,0,70.65326977238512
2,2,1,1,1,0,1,0,1,1,70.5779292101702
4,1,2,0,0,0,1,0,0,1,70.50880762794968
1,3,3,1,1,1,1,0,0,1,70.44637686824366
2,1,3,0,1,1,1,0,0,1,70.39107459508018
1,2,1,1,1,0,0,0,0,1,70.34330269732304
3,1,1,0,1,1,0,0,0,1,70.30342583273263
3,1,3,1,0,1,0,0,1,1,70.27177011748486
2,3,2,0,0,1,1,1,1,1,70.24862196532732
3,3,1,1,0,0,1,1,1,1,70.2342270799928
1,3,1,0,1,0,1,0,1,1,70.22878960392119
1,1,3,0,1,1,0,1,0,0,70.23247142576182
4,2,1,1,0,0,0,1,1,1,70.24539164854306
1,2,1,0,1,1,0,1,1,0,70.26762621980679
2,1,2,1,0,1,0,1,1,1,70.29920772441233
4,1,2,0,0,1,1,1,0,1,70.34012534012315
3,2,1,0,0,0,0,1,0,0,70.39032495549866
2,2,1,0,0,1,1,0,0,1,70.44970944902664
1,1,2,0,0,0,1,1,0,1,70.5181391278526
1,1,1,1,1,1,0,1,1,0,70.5954323238899
2,1,3,1,1,1,0,0,1,0,70.68136614453248
3,2,2,1,1,1,1,0,0,1,70.77567737464346
2,3,2,0,1,1,1,1,0,1,70.87806352595734
3,3,1,0,0,1,1,1,0,0,70.98818402951429
1,1,1,1,1,1,1,1,1,0,71.10566156624489
3,2,3,1,0,0,0,0,0,0,71.23008353034157
1,2,3,1,1,1,0,0,0,1,71.36100361959309
3,2,1,1,0,1,0,1,0,0,71.49794354642277
1,3,1,0,1,0,1,0,0,1,71.64039486295663
3,1,1,1,0,0,1,1,1,0,71.78782089306303
4,3,1,0,1,1,0,1,0,0,71.939658763945
1,3,1,0,1,0,1,1,1,1,72.09532152953551
2,2,2,1,0,0,0,1,0,0,72.25420037764479
2,2,2,0,1,1,1,1,1,1,72.41566691253766
1,3,3,1,0,1,0,1,0,1,72.5790755043791
4,3,3,0,0,1,0,1,0,0,72.7437656967786
2,2,3,0,0,0,0,0,0,0,72.90906466348882
4,3,3,0,0,0,1,0,1,1,73.07428970517326
4,2,3,0,1,1,1,0,0,0,73.23875077704795
3,3,3,0,1,1,0,0,1,1,73.40175303812946
2,1,3,1,1,0,0,0,1,0,73.56259941278027
1,3,1,0,1,1,0,0,1,1,73.72059315523703
3,1,1,1,0,0,0,0,1,1,73.8750404078337
2,3,3,0,0,1,0,1,0,1,74.02525274369451
3,1,3,0,0,1,1,0,0,1,74.17054968476424
1,3,1,0,1,0,1,1,0,1,74.31026118617238
4,3,2,1,0,0,0,1,0,1,74.44373007808588
1,2,2,0,1,1,0,0,1,1,74.57031445639696
4,2,3,0,1,1,0,1,0,0,74.68939001381388
3,2,2,1,1,0,0,0,1,1,74.8003523031738
1,2,1,0,0,1,1,0,1,0,74.90261892507652
4,3,3,0,0,1,0,1,1,1,74.9956316322462
3,2,1,1,1,0,0,0,1,0,75.0788583433611
2,3,1,1,0,0,0,0,1,1,75.15179505945027
4,1,1,1,0,1,0,1,0,0,75.2139676763391
2,2,3,1,1,0,1,1,1,1,75.26493368702819
1,3,3,0,1,0,1,0,0,1,75.30428376831681
4,1,3,0,1,0,0,0,0,0,75.3316432464239
3,1,3,0,0,1,1,1,1,1,75.34667343682109
2,3,2,0,0,1,0,1,1,1,75.34907285396808
2,2,1,0,1,0,1,0,1,0,75.33857828712985
2,3,2,1,1,1,0,0,1,1,75.31496573895627
1,2,2,1,0,1,1,1,0,1,75.27805122401652
1,3,2,1,0,0,1,1,0,0,75.22769142499769
3,1,2,0,1,0,1,1,1,1,75.16378420480368
3,2,1,1,0,1,1,0,1,0,75.08626897331803
4,1,1,1,0,0,0,1,0,0,74.99512690812465
1,2,3,1,1,1,1,1,0,1,74.89038102901308
3,1,2,0,0,1,0,1,0,0,74.77209612662146
1,3,1,1,1,1,0,1,0,0,74.64037854609735
2,3,1,1,0,1,1,0,1,1,74.49537582717504
3,2,1,0,0,0,1,1,0,1,74.33727620258027
3,1,3,0,1,1,1,1,0,0,74.16630795717502
4,1,1,1,0,0,1,1,1,0,73.98273865074695
2,1,3,0,1,1,0,0,1,0,73.78687420782563
1,3,3,0,0,0,1,1,0,0,73.57905787837143
3,1,3,0,0,0,0,1,0,0,73.35966907362997
4,3,3,0,0,0,1,1,1,1,73.12912208187441
1,3,2,1,1,0,0,1,1,1,72.88786466916724
4,1,3,1,1,1,0,1,0,1,72.6363765706633
1,2,3,0,1,1,0,1,0,1,72.37516787834157
3,2,2,1,0,1,1,0,1,1,72.1047773313975
4,3,2,0,1,0,1,1,0,1,71.82577051584681
1,1,1,1,0,1,0,0,1,0,71.53873798018445
4,1,1,1,1,1,1,1,0,1,71.24429327421036
3,2,2,0,1,0,1,0,0,0,70.94307091837223
2,3,3,0,0,1,1,0,0,0,70.63572431118773
4,3,3,1,0,0,0,1,1,0,70.32292358249062
4,2,2,0,1,0,1,1,0,0,70.0053534003992
2,2,1,1,1,0,0,1,1,0,69.6837107400285
2,2,3,0,1,1,1,1,1,1,69.35870262206157
4,3,3,0,0,1,0,1,1,1,69.03104382935895
1,3,3,1,1,0,1,0,1,1,68.70145460981738
4,1,2,1,1,0,0,0,0,0,68.37065837369296
4,2,1,0,0,1,0,0,1,0,68.03937939357552
3,1,1,0,1,1,1,1,1,0,67.70834051514434
2,3,2,1,1,0,0,1,1,0,67.37826088674862
3,1,3,0,1,0,1,0,1,0,67.04985371573973
2,3,1,1,0,1,0,0,1,0,66.72382405933914
1,3,3,1,1,0,1,0,0,1,66.40086665765268
1,3,3,0,0,0,0,0,1,0,66.08166381624395
2,2,3,1,0,0,0,1,0,1,65.76688334545335
3,2,2,0,1,0,1,1,1,0,65.4571765634005
3,2,2,0,1,0,0,1,1,1,65.15317636933163
4,2,3,0,1,1,1,0,0,0,64.85549539367787
3,3,3,0,0,1,0,0,1,1,64.56472423087037
3,2,3,1,0,0,0,0,0,0,64.28142976061899
4,1,1,1,1,0,0,0,1,1,64.00615356300307
